x,y,w_xx,w_xy,w_yy
0.22405064181436465,0.024100050141539753,-0.14952313899993896,-0.0029612677171826363,-0.02822963520884514
0.22784811031969288,0.024100050141539753,-0.1319621056318283,-0.003115139901638031,-0.028691867366433144
0.2316455788250211,0.024100050141539753,-0.11326006054878235,-0.003245871514081955,-0.029176630079746246
0.23544304733034932,0.024100050141539753,-0.0936364233493805,-0.0033494695089757442,-0.0296800397336483
0.23924051583567751,0.024100050141539753,-0.07332324236631393,-0.003422456793487072,-0.030197637155652046
0.24303798434100574,0.024100050141539753,-0.052562400698661804,-0.003461929038167,-0.030724450945854187
0.24683545284633396,0.024100050141539753,-0.03160256892442703,-0.003465588204562664,-0.03125510737299919
0.25063292135166215,0.024100050141539753,-0.010696005076169968,-0.003431786084547639,-0.03178393468260765
0.2544303898569904,0.024100050141539753,0.009904658421874046,-0.0033595324493944645,-0.0323050320148468
0.2582278583623186,0.024100050141539753,0.029949471354484558,-0.003248513676226139,-0.032812416553497314
0.2620253268676468,0.024100050141539753,0.049194540828466415,-0.0030990857630968094,-0.03330008685588837
0.26582279537297504,0.024100050141539753,0.06740476191043854,-0.0029122692067176104,-0.033762168139219284
0.26962026387830323,0.024100050141539753,0.084357351064682,-0.0026897224597632885,-0.03419296070933342
0.27341773238363143,0.024100050141539753,0.09984441101551056,-0.0024337118957191706,-0.034587107598781586
0.2772152008889597,0.024100050141539753,0.11367572098970413,-0.0021470694337040186,-0.03493961691856384
0.2810126693942879,0.024100050141539753,0.12568095326423645,-0.001833150745369494,-0.035245999693870544
0.2848101378996161,0.024100050141539753,0.135712131857872,-0.0014957671519368887,-0.03550229221582413
0.2886076064049443,0.024100050141539753,0.14364570379257202,-0.0011391171719878912,-0.035705190151929855
0.2924050749102725,0.024100050141539753,0.14938364923000336,-0.0007677263347432017,-0.03585204854607582
0.29620254341560076,0.024100050141539753,0.15285497903823853,-0.00038637506077066064,-0.03594093397259712
0.30000001192092896,0.024100050141539753,0.15401691198349,-1.139684457918122e-10,-0.035970695316791534
0.0,0.03615007521230963,0.08321178704500198,0.0,0.024300672113895416
0.0037974685053282146,0.03615007521230963,0.08362893760204315,-0.0016295189270749688,0.02421688660979271
0.007594937010656429,0.03615007521230963,0.08487050235271454,-0.003244878724217415,0.023966249078512192
0.011392405515984643,0.03615007521230963,0.08690745383501053,-0.004832087550312281,0.02355094812810421
0.015189874021312859,0.03615007521230963,0.08969177305698395,-0.0063774860464036465,0.022974586114287376
0.018987342526641072,0.03615007521230963,0.0931573361158371,-0.007867908105254173,0.02224215306341648
0.022784811031969287,0.03615007521230963,0.09722103923559189,-0.00929083302617073,0.021359961479902267
0.026582279537297502,0.03615007521230963,0.1017841026186943,-0.010634534992277622,0.020335577428340912
0.030379748042625717,0.03615007521230963,0.10673370212316513,-0.011888216249644756,0.019177721813321114
0.03417721654795393,0.03615007521230963,0.11194480955600739,-0.013042127713561058,0.017896180972456932
0.037974685053282144,0.03615007521230963,0.11728232353925705,-0.014087683521211147,0.016501687467098236
0.04177215355861036,0.03615007521230963,0.12260317802429199,-0.0150175541639328,0.015005787834525108
0.045569622063938574,0.03615007521230963,0.1277589201927185,-0.01582573726773262,0.013420723378658295
0.04936709056926679,0.03615007521230963,0.1325979232788086,-0.01650763489305973,0.011759279295802116
0.053164559074595004,0.03615007521230963,0.13696828484535217,-0.017060069367289543,0.010034644976258278
0.05696202757992322,0.03615007521230963,0.14072011411190033,-0.017481334507465363,0.008260264061391354
0.060759496085251434,0.03615007521230963,0.14370828866958618,-0.01777118630707264,0.006449674256145954
0.06455696459057965,0.03615007521230963,0.14579495787620544,-0.017930829897522926,0.004616374149918556
0.06835443309590786,0.03615007521230963,0.14685195684432983,-0.017962893471121788,0.0027736607007682323
0.07215190160123608,0.03615007521230963,0.14676308631896973,-0.017871370539069176,0.0009344923309981823
0.07594937010656429,0.03615007521230963,0.145426407456398,-0.017661556601524353,-0.0008886479772627354
0.07974683861189251,0.03615007521230963,0.14275607466697693,-0.01733996719121933,-0.0026838842313736677
0.08354430711722072,0.03615007521230963,0.13868415355682373,-0.016914237290620804,-0.00444007758051157
0.08734177562254894,0.03615007521230963,0.13316206634044647,-0.01639300398528576,-0.006146913859993219
0.09113924412787715,0.03615007521230963,0.1261618733406067,-0.01578580029308796,-0.007795015815645456
0.09493671263320537,0.03615007521230963,0.11767701804637909,-0.015102891251444817,-0.009376040659844875
0.09873418113853358,0.03615007521230963,0.10772315412759781,-0.014355163089931011,-0.01088271290063858
0.1025316496438618,0.03615007521230963,0.09633833169937134,-0.013553944416344166,-0.012308923527598381
0.10632911814919001,0.03615007521230963,0.08358273655176163,-0.012710878625512123,-0.013649728149175644
0.11012658665451823,0.03615007521230963,0.06953869760036469,-0.011837751604616642,-0.014901399612426758
0.11392405515984644,0.03615007521230963,0.054309628903865814,-0.010946338064968586,-0.01606142707169056
0.11772152366517466,0.03615007521230963,0.03801906108856201,-0.010048259049654007,-0.017128508538007736
0.12151899217050287,0.03615007521230963,0.020809419453144073,-0.00915481522679329,-0.018102508038282394
0.12531646067583108,0.03615007521230963,0.002840273082256317,-0.008276857435703278,-0.01898445002734661
0.1291139291811593,0.03615007521230963,-0.01571369171142578,-0.007424643263220787,-0.019776448607444763
0.13291139768648752,0.03615007521230963,-0.034664660692214966,-0.006607716903090477,-0.02048162743449211
0.13670886619181571,0.03615007521230963,-0.05381409078836441,-0.005834789481014013,-0.02110406570136547
0.14050633469714394,0.03615007521230963,-0.07295544445514679,-0.005113643128424883,-0.021648690104484558
0.14430380320247216,0.03615007521230963,-0.09187661111354828,-0.0044510457664728165,-0.022121185436844826
0.14810127170780038,0.03615007521230963,-0.11036333441734314,-0.003852670080959797,-0.02252788096666336
