x,y,w_true
0.2848101378996161,0.03615007521230963,0.0014784210361540318
0.2886076064049443,0.03615007521230963,0.0014784210361540318
0.2924050749102725,0.03615007521230963,0.0014784210361540318
0.29620254341560076,0.03615007521230963,0.0014784210361540318
0.30000001192092896,0.03615007521230963,0.0014784210361540318
0.0,0.04820010028307951,-0.0014475439675152302
0.0037974685053282146,0.04820010028307951,-0.0014475439675152302
0.007594937010656429,0.04820010028307951,-0.0014475439675152302
0.011392405515984643,0.04820010028307951,-0.0014475439675152302
0.015189874021312859,0.04820010028307951,-0.001166517031379044
0.018987342526641072,0.04820010028307951,-0.001166517031379044
0.022784811031969287,0.04820010028307951,-0.001166517031379044
0.026582279537297502,0.04820010028307951,-0.001166517031379044
0.030379748042625717,0.04820010028307951,-0.001166517031379044
0.03417721654795393,0.04820010028307951,-0.001166517031379044
0.037974685053282144,0.04820010028307951,-0.001166517031379044
0.04177215355861036,0.04820010028307951,-0.027698539197444916
0.045569622063938574,0.04820010028307951,-0.027698539197444916
0.04936709056926679,0.04820010028307951,-0.027698539197444916
0.053164559074595004,0.04820010028307951,-0.027698539197444916
0.05696202757992322,0.04820010028307951,-0.0008766594110056758
0.060759496085251434,0.04820010028307951,-0.0008766594110056758
0.06455696459057965,0.04820010028307951,-0.0008766594110056758
0.06835443309590786,0.04820010028307951,-0.0008766594110056758
0.07215190160123608,0.04820010028307951,-0.0008766594110056758
0.07594937010656429,0.04820010028307951,-0.0005868541193194687
0.07974683861189251,0.04820010028307951,-0.0005868541193194687
0.08354430711722072,0.04820010028307951,-0.0005868541193194687
0.08734177562254894,0.04820010028307951,-0.0005868541193194687
0.09113924412787715,0.04820010028307951,-0.0005868541193194687
0.09493671263320537,0.04820010028307951,-0.0005868541193194687
0.09873418113853358,0.04820010028307951,-0.0005868541193194687
0.1025316496438618,0.04820010028307951,-0.0005868541193194687
0.10632911814919001,0.04820010028307951,-0.0002970829955302179
0.11012658665451823,0.04820010028307951,-0.0002970829955302179
0.11392405515984644,0.04820010028307951,-0.0002970829955302179
0.11772152366517466,0.04820010028307951,-0.0002970829955302179
0.12151899217050287,0.04820010028307951,-0.0002970829955302179
0.12531646067583108,0.04820010028307951,-0.0002970829955302179
0.1291139291811593,0.04820010028307951,-0.0002970829955302179
0.13291139768648752,0.04820010028307951,-0.0002970829955302179
0.13670886619181571,0.04820010028307951,-7.328800165851135e-06
0.14050633469714394,0.04820010028307951,-7.328800165851135e-06
0.14430380320247216,0.04820010028307951,-7.328800165851135e-06
0.14810127170780038,0.04820010028307951,-7.328800165851135e-06
0.15189874021312857,0.04820010028307951,-7.328800165851135e-06
0.1556962087184568,0.04820010028307951,-7.328800165851135e-06
0.15949367722378502,0.04820010028307951,-7.328800165851135e-06
0.16329114572911324,0.04820010028307951,-7.328800165851135e-06
0.16708861423444143,0.04820010028307951,0.00028242490952834487
0.17088608273976966,0.04820010028307951,0.00028242490952834487
0.17468355124509788,0.04820010028307951,0.00028242490952834487
0.1784810197504261,0.04820010028307951,0.00028242490952834487
0.1822784882557543,0.04820010028307951,0.00028242490952834487
0.18607595676108252,0.04820010028307951,0.00028242490952834487
0.18987342526641074,0.04820010028307951,0.00028242490952834487
0.19367089377173893,0.04820010028307951,0.00028242490952834487
0.19746836227706716,0.04820010028307951,0.0005721942870877683
0.20126583078239538,0.04820010028307951,0.0005721942870877683
0.2050632992877236,0.04820010028307951,0.0005721942870877683
0.2088607677930518,0.04820010028307951,0.0005721942870877683
0.21265823629838002,0.04820010028307951,0.0005721942870877683
0.21645570480370824,0.04820010028307951,0.0005721942870877683
0.22025317330903646,0.04820010028307951,0.0005721942870877683
0.22405064181436465,0.04820010028307951,0.0005721942870877683
0.22784811031969288,0.04820010028307951,0.0008619970758445561
0.2316455788250211,0.04820010028307951,0.0008619970758445561
0.23544304733034932,0.04820010028307951,0.0008619970758445561
0.23924051583567751,0.04820010028307951,0.0008619970758445561
0.24303798434100574,0.04820010028307951,0.0008619970758445561
0.24683545284633396,0.04820010028307951,0.0008619970758445561
0.25063292135166215,0.04820010028307951,0.0008619970758445561
0.2544303898569904,0.04820010028307951,0.0011518510291352868
0.2582278583623186,0.04820010028307951,0.0011518510291352868
0.2620253268676468,0.04820010028307951,0.0011518510291352868
0.26582279537297504,0.04820010028307951,0.0011518510291352868
0.26962026387830323,0.04820010028307951,0.0011518510291352868
0.27341773238363143,0.04820010028307951,0.0011518510291352868
0.2772152008889597,0.04820010028307951,0.0011518510291352868
0.2810126693942879,0.04820010028307951,0.0011518510291352868
0.2848101378996161,0.04820010028307951,0.0011518510291352868
0.2886076064049443,0.04820010028307951,0.0011518510291352868
0.2924050749102725,0.04820010028307951,0.0011518510291352868
0.29620254341560076,0.04820010028307951,0.0014784210361540318
0.30000001192092896,0.04820010028307951,0.0014784210361540318
0.0,0.06025012535384938,-0.0014475439675152302
0.0037974685053282146,0.06025012535384938,-0.0014475439675152302
0.007594937010656429,0.06025012535384938,-0.0014475439675152302
0.011392405515984643,0.06025012535384938,-0.0014475439675152302
0.015189874021312859,0.06025012535384938,-0.001166517031379044
0.018987342526641072,0.06025012535384938,-0.001166517031379044
0.022784811031969287,0.06025012535384938,-0.001166517031379044
0.026582279537297502,0.06025012535384938,-0.001166517031379044
0.030379748042625717,0.06025012535384938,-0.001166517031379044
0.03417721654795393,0.06025012535384938,-0.001166517031379044
0.037974685053282144,0.06025012535384938,-0.001166517031379044
0.04177215355861036,0.06025012535384938,-0.027698539197444916
0.045569622063938574,0.06025012535384938,-0.027698539197444916
0.04936709056926679,0.06025012535384938,-0.027698539197444916
0.053164559074595004,0.06025012535384938,-0.027698539197444916
0.05696202757992322,0.06025012535384938,-0.0008766594110056758
0.060759496085251434,0.06025012535384938,-0.0008766594110056758
0.06455696459057965,0.06025012535384938,-0.0008766594110056758
0.06835443309590786,0.06025012535384938,-0.0008766594110056758
0.07215190160123608,0.06025012535384938,-0.0008766594110056758
0.07594937010656429,0.06025012535384938,-0.0005868541193194687
0.07974683861189251,0.06025012535384938,-0.0005868541193194687
0.08354430711722072,0.06025012535384938,-0.0005868541193194687
0.08734177562254894,0.06025012535384938,-0.0005868541193194687
0.09113924412787715,0.06025012535384938,-0.0005868541193194687
0.09493671263320537,0.06025012535384938,-0.0005868541193194687
0.09873418113853358,0.06025012535384938,-0.0005868541193194687
0.1025316496438618,0.06025012535384938,-0.0005868541193194687
0.10632911814919001,0.06025012535384938,-0.0002970829955302179
0.11012658665451823,0.06025012535384938,-0.0002970829955302179
0.11392405515984644,0.06025012535384938,-0.0002970829955302179
0.11772152366517466,0.06025012535384938,-0.0002970829955302179
0.12151899217050287,0.06025012535384938,-0.0002970829955302179
0.12531646067583108,0.06025012535384938,-0.0002970829955302179
0.1291139291811593,0.06025012535384938,-0.0002970829955302179
0.13291139768648752,0.06025012535384938,-0.0002970829955302179
0.13670886619181571,0.06025012535384938,-7.328800165851135e-06
0.14050633469714394,0.06025012535384938,-7.328800165851135e-06
0.14430380320247216,0.06025012535384938,-7.328800165851135e-06
0.14810127170780038,0.06025012535384938,-7.328800165851135e-06
0.15189874021312857,0.06025012535384938,-7.328800165851135e-06
0.1556962087184568,0.06025012535384938,-7.328800165851135e-06
0.15949367722378502,0.06025012535384938,-7.328800165851135e-06
0.16329114572911324,0.06025012535384938,-7.328800165851135e-06
0.16708861423444143,0.06025012535384938,0.00028242490952834487
0.17088608273976966,0.06025012535384938,0.00028242490952834487
0.17468355124509788,0.06025012535384938,0.00028242490952834487
0.1784810197504261,0.06025012535384938,0.00028242490952834487
0.1822784882557543,0.06025012535384938,0.00028242490952834487
0.18607595676108252,0.06025012535384938,0.00028242490952834487
0.18987342526641074,0.06025012535384938,0.00028242490952834487
0.19367089377173893,0.06025012535384938,0.00028242490952834487
0.19746836227706716,0.06025012535384938,0.0005721942870877683
0.20126583078239538,0.06025012535384938,0.0005721942870877683
0.2050632992877236,0.06025012535384938,0.0005721942870877683
0.2088607677930518,0.06025012535384938,0.0005721942870877683
0.21265823629838002,0.06025012535384938,0.0005721942870877683
0.21645570480370824,0.06025012535384938,0.0005721942870877683
0.22025317330903646,0.06025012535384938,0.0005721942870877683
0.22405064181436465,0.06025012535384938,0.0005721942870877683
0.22784811031969288,0.06025012535384938,0.0008619970758445561
0.2316455788250211,0.06025012535384938,0.0008619970758445561
0.23544304733034932,0.06025012535384938,0.0008619970758445561
0.23924051583567751,0.06025012535384938,0.0008619970758445561
0.24303798434100574,0.06025012535384938,0.0008619970758445561
0.24683545284633396,0.06025012535384938,0.0008619970758445561
0.25063292135166215,0.06025012535384938,0.0008619970758445561
0.2544303898569904,0.06025012535384938,0.0011518510291352868
0.2582278583623186,0.06025012535384938,0.0011518510291352868
0.2620253268676468,0.06025012535384938,0.0011518510291352868
0.26582279537297504,0.06025012535384938,0.0011518510291352868
0.26962026387830323,0.06025012535384938,0.0011518510291352868
0.27341773238363143,0.06025012535384938,0.0011518510291352868
0.2772152008889597,0.06025012535384938,0.0011518510291352868
0.2810126693942879,0.06025012535384938,0.0011518510291352868
0.2848101378996161,0.06025012535384938,0.0011518510291352868
0.2886076064049443,0.06025012535384938,0.0011518510291352868
0.2924050749102725,0.06025012535384938,0.0011518510291352868
0.29620254341560076,0.06025012535384938,0.0011518510291352868
0.30000001192092896,0.06025012535384938,0.0011518510291352868
0.0,0.07230015042461926,-0.0014475439675152302
0.0037974685053282146,0.07230015042461926,-0.0014475439675152302
0.007594937010656429,0.07230015042461926,-0.0014475439675152302
0.011392405515984643,0.07230015042461926,-0.0014475439675152302
0.015189874021312859,0.07230015042461926,-0.001166517031379044
0.018987342526641072,0.07230015042461926,-0.001166517031379044
0.022784811031969287,0.07230015042461926,-0.001166517031379044
0.026582279537297502,0.07230015042461926,-0.001166517031379044
0.030379748042625717,0.07230015042461926,-0.001166517031379044
0.03417721654795393,0.07230015042461926,-0.001166517031379044
0.037974685053282144,0.07230015042461926,-0.001166517031379044
0.04177215355861036,0.07230015042461926,-0.027698539197444916
0.045569622063938574,0.07230015042461926,-0.027698539197444916
0.04936709056926679,0.07230015042461926,-0.027698539197444916
0.053164559074595004,0.07230015042461926,-0.027698539197444916
0.05696202757992322,0.07230015042461926,-0.0008766594110056758
0.060759496085251434,0.07230015042461926,-0.0008766594110056758
0.06455696459057965,0.07230015042461926,-0.0008766594110056758
0.06835443309590786,0.07230015042461926,-0.0008766594110056758
0.07215190160123608,0.07230015042461926,-0.0008766594110056758
0.07594937010656429,0.07230015042461926,-0.0005868541193194687
0.07974683861189251,0.07230015042461926,-0.0005868541193194687
0.08354430711722072,0.07230015042461926,-0.0005868541193194687
0.08734177562254894,0.07230015042461926,-0.0005868541193194687
0.09113924412787715,0.07230015042461926,-0.0005868541193194687
